[2026-07-16T17:53:37.798Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/ → 404 (381ms, 709B)
[2026-07-16T17:55:17.479Z] POST https://www.google-analytics.com/g/collect?v=2&tid=G-KVV3CK7VK9&gtm=45je67e1v9197145303za200zd9197145303&_p=1784224512035&gcd=13l3l3l3l1l1&npa=0&dma=0&_eu=AEAAAAQ&ae=a&are=1&cid=1232838598.1784224452&frm=0&ngs=1&pscdl=noapi&rcb=12&sr=1280x720&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=Linux&uapv=&uaw=0&ul=en-us&_s=2&tag_exp=115938465~115938468~118897920~118897930&sid=1784224452&sct=1&seg=1&dl=https%3A%2F%2Fwww.horizon.auto%2Fen&dt=Smart%20Driving%20Technology_Smart%20Driving%20Solutions_Smart%20Driving%20Vehicles%20-%20Horizon%20Robotics&en=scroll&epn.percent_scrolled=90&_et=15&tfd=5761 → pending (?ms, ?B)
[2026-07-16T17:55:36.474Z] GET https://app.mokahr.com/search?keyword=%E5%9C%B0%E5%B9%B3%E7%BA%BF → pending (?ms, ?B)
[2026-07-16T17:55:36.793Z] GET https://app.mokahr.com/login?redirectUrl=%2Fsearch%3Fkeyword%3D%25E5%259C%25B0%25E5%25B9%25B3%25E7%25BA%25BF → 200 (189ms, 3886B)
[2026-07-16T17:55:36.997Z] GET https://app.mokahr.com/icon/style.css → 200 (408ms, 1707B)
[2026-07-16T17:55:36.997Z] GET https://static-ats.mokahr.com/vendor/raven-3.26.4.min.js → 200 (250ms, 13757B)
[2026-07-16T17:55:36.997Z] GET https://static-ats.mokahr.com/moka-fe-public/mage-i18n/javascripts/new_i18n_en_us_messages.521b426ecc1ada1f2c588eeb3bb7b485.js → 200 (475ms, 917645B)
[2026-07-16T17:55:36.997Z] GET https://static-ats.mokahr.com/stylesheets/unified_login-20260716-1727-3acfa-release.css → 200 (244ms, 70179B)
[2026-07-16T17:55:36.997Z] GET https://cstaticdun.126.net/load.min.js → 200 (315ms, 14396B)
[2026-07-16T17:55:36.998Z] GET https://static-ats.mokahr.com/javascripts/unified_login-20260716-1727-3acfa-release.js → pending (?ms, ?B)
[2026-07-16T17:55:37.499Z] GET https://hm.baidu.com/hm.js?81855791c290e31cd52ffbf04ad5c002 → pending (?ms, ?B)
[2026-07-16T17:55:37.669Z] GET https://hm.baidu.com/hm.gif?hca=035D993F16CD7048&cc=1&ck=1&cl=24-bit&ds=1280x720&vl=720&et=0&ja=0&ln=en-us&lo=0&rnd=220962195&si=81855791c290e31cd52ffbf04ad5c002&v=1.3.2&lv=1&sn=34163&r=0&ww=1280&u=https%3A%2F%2Fapp.mokahr.com%2Flogin%3FredirectUrl%3D%252Fsearch%253Fkeyword%253D%2525E5%25259C%2525B0%2525E5%2525B9%2525B3%2525E7%2525BA%2525BF&tt=Moka%3A%20Login → 200 (109ms, 43B)
[2026-07-16T17:55:40.781Z] GET https://hm.baidu.com/hm.gif?hca=035D993F16CD7048&cc=1&ck=1&cl=24-bit&ds=1280x720&vl=720&ep=3131%2C3131&et=10&ja=0&ln=en-us&lo=0&rnd=216301254&si=81855791c290e31cd52ffbf04ad5c002&v=1.3.2&lv=1&sn=34163&r=0&ww=1280&p=view_h_*720&u=https%3A%2F%2Fapp.mokahr.com%2Flogin%3FredirectUrl%3D%252Fsearch%253Fkeyword%253D%2525E5%25259C%2525B0%2525E5%2525B9%2525B3%2525E7%2525BA%2525BF → 200 (114ms, 43B)
[2026-07-16T17:55:41.702Z] GET https://app.mokahr.com/api/env → 200 (674ms, 340B)
[2026-07-16T17:55:42.378Z] GET https://static-ats.mokahr.com/images/icon-jgwba.png → 200 (28ms, 19256B)
[2026-07-16T17:55:42.378Z] GET https://static.mokahr.com/sugar/icon-resource/iconfont.1773993584316.woff2 → pending (?ms, ?B)
[2026-07-16T17:55:42.380Z] GET https://passport.mokahr.com/passport/unified.html → pending (?ms, ?B)
[2026-07-16T17:55:42.392Z] POST https://app.mokahr.com/api/outer/moka-unified-account/configuration/login → 200 (139ms, ?B)
[2026-07-16T17:55:42.392Z] POST https://app.mokahr.com/api/outer/ats-common/common-sense/listAllATSSupportLocales → pending (?ms, ?B)
[2026-07-16T17:55:42.392Z] GET https://app.mokahr.com/images/logo_horizontal.svg → pending (?ms, ?B)
[2026-07-16T17:55:42.392Z] GET https://app.mokahr.com/images/moka_logo.svg → pending (?ms, ?B)
[2026-07-16T17:55:42.593Z] GET https://public-cdn.mokahr.com/login_bg/login_eva_main_1117.png → 200 (329ms, 633620B)
[2026-07-16T17:55:42.594Z] GET https://public-cdn.mokahr.com/login_bg/login_eva_top_1117.png → 200 (431ms, 341B)
[2026-07-16T17:55:42.594Z] GET https://public-cdn.mokahr.com/login_bg/login_eva_bottom_1117.png → 200 (432ms, 364B)
[2026-07-16T17:55:42.594Z] GET https://public-cdn.mokahr.com/login_bg/login_main_0226.png → 200 (495ms, ?B)
[2026-07-16T17:55:42.594Z] GET https://public-cdn.mokahr.com/login_bg/login_top_0226.png → 200 (498ms, 403B)
[2026-07-16T17:55:42.594Z] GET https://public-cdn.mokahr.com/login_bg/login_bottom_0226.png → 200 (499ms, 509B)
[2026-07-16T17:55:42.755Z] POST https://passport.mokahr.com/api/outer/moka-unified-account/mokaUid/ticket → 200 (255ms, 40B)
[2026-07-16T17:55:42.788Z] GET https://hm.baidu.com/hm.gif?hca=035D993F16CD7048&cc=1&ck=1&cl=24-bit&ds=1280x720&vl=720&ep=5132%2C5132&et=10&ja=0&ln=en-us&lo=0&rnd=1777127609&si=81855791c290e31cd52ffbf04ad5c002&v=1.3.2&lv=1&sn=34163&r=0&ww=1280&p=view_h_*720&u=https%3A%2F%2Fapp.mokahr.com%2Flogin%3FredirectUrl%3D%252Fsearch%253Fkeyword%253D%2525E5%25259C%2525B0%2525E5%2525B9%2525B3%2525E7%2525BA%2525BF → 200 (115ms, 43B)
[2026-07-16T17:55:44.782Z] GET https://hm.baidu.com/hm.gif?hca=035D993F16CD7048&cc=1&ck=1&cl=24-bit&ds=1280x720&vl=720&ep=7132%2C7132&et=10&ja=0&ln=en-us&lo=0&rnd=878384862&si=81855791c290e31cd52ffbf04ad5c002&v=1.3.2&lv=1&sn=34163&r=0&ww=1280&p=view_h_*720&u=https%3A%2F%2Fapp.mokahr.com%2Flogin%3FredirectUrl%3D%252Fsearch%253Fkeyword%253D%2525E5%25259C%2525B0%2525E5%2525B9%2525B3%2525E7%2525BA%2525BF → 200 (117ms, 43B)
[2026-07-16T17:55:47.370Z] GET https://web.archive.org/cdx/search/cdx?url=wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/*&output=text&limit=30&collapse=urlkey → pending (?ms, ?B)
[2026-07-16T17:55:47.782Z] GET https://hm.baidu.com/hm.gif?hca=035D993F16CD7048&cc=1&ck=1&cl=24-bit&ds=1280x720&vl=720&ep=10133%2C10133&et=10&ja=0&ln=en-us&lo=0&rnd=826472&si=81855791c290e31cd52ffbf04ad5c002&v=1.3.2&lv=1&sn=34163&r=0&ww=1280&p=view_h_*720&u=https%3A%2F%2Fapp.mokahr.com%2Flogin%3FredirectUrl%3D%252Fsearch%253Fkeyword%253D%2525E5%25259C%2525B0%2525E5%2525B9%2525B3%2525E7%2525BA%2525BF → 200 (114ms, 43B)
[2026-07-16T17:55:54.234Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html → 200 (146ms, 2051B)
[2026-07-16T17:55:54.400Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → pending (?ms, ?B)
[2026-07-16T17:55:54.400Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → pending (?ms, ?B)
[2026-07-16T17:55:54.400Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → pending (?ms, ?B)
[2026-07-16T17:55:54.400Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → pending (?ms, ?B)
[2026-07-16T17:55:58.609Z] POST https://wecruit.hotjob.cn/wecruit/webSite/browse/save/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224558603 → 200 (141ms, 384B)
[2026-07-16T17:55:58.610Z] GET https://wecruit.hotjob.cn/wecruit/suite/config/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224558604 → 200 (169ms, 8038B)
[2026-07-16T17:55:58.610Z] GET https://wecruit.hotjob.cn/wecruit/suite/post/search/condition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224558604&recruitType=2 → 200 (304ms, 1185B)
[2026-07-16T17:55:58.788Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html → 200 (122ms, 2051B)
[2026-07-16T17:55:58.891Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → pending (?ms, ?B)
[2026-07-16T17:55:58.892Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → pending (?ms, ?B)
[2026-07-16T17:55:58.892Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → pending (?ms, ?B)
[2026-07-16T17:55:58.892Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224558845 → pending (?ms, ?B)
[2026-07-16T17:55:58.892Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224558846 → pending (?ms, ?B)
[2026-07-16T17:55:58.892Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224558868 → pending (?ms, ?B)
[2026-07-16T17:55:58.892Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224558885 → pending (?ms, ?B)
[2026-07-16T17:55:58.919Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224558894 → pending (?ms, ?B)
[2026-07-16T17:55:58.923Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (1ms, -246B)
[2026-07-16T17:55:58.924Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (?ms, -245B)
[2026-07-16T17:55:58.924Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (1ms, -276B)
[2026-07-16T17:55:58.925Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (1ms, -275B)
[2026-07-16T17:55:59.070Z] GET https://wecruit.hotjob.cn/wecruit/suite/config/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224559058 → 200 (128ms, 7957B)
[2026-07-16T17:55:59.070Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224559058&suiteKey=64819a4f2f9d2433ba8b043a → 200 (239ms, 339B)
[2026-07-16T17:55:59.076Z] GET https://web.archive.org/web/20250803184903/https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html → pending (?ms, ?B)
[2026-07-16T17:55:59.282Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (59ms, 4328B)
[2026-07-16T17:55:59.282Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → 200 (59ms, 74438B)
[2026-07-16T17:55:59.282Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (84ms, 5880B)
[2026-07-16T17:55:59.283Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224559256 → 200 (234ms, ?B)
[2026-07-16T17:55:59.283Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224559257 → 200 (157ms, 322B)
[2026-07-16T17:55:59.283Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224559265 → 200 (157ms, 313B)
[2026-07-16T17:55:59.283Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224559278 → pending (?ms, ?B)
[2026-07-16T17:55:59.309Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224559284 → pending (?ms, ?B)
[2026-07-16T17:55:59.561Z] GET https://xcmg.hotjob.cn/wt/jsonp/proact/get?type=0 → 200 (554ms, 110455B)
[2026-07-16T17:56:00.686Z] GET https://web-static.archive.org/_static/js/athena.js → 200 (339ms, 5508B)
[2026-07-16T17:56:00.686Z] GET https://web-static.archive.org/_static/js/bundle-playback.js?v=2N_sDSC0 → 200 (494ms, 11332B)
[2026-07-16T17:56:00.686Z] GET https://web-static.archive.org/_static/js/wombat.js?v=o9P2E1FK → 200 (648ms, 35029B)
[2026-07-16T17:56:00.686Z] GET https://web-static.archive.org/_static/js/ruffle/ruffle.js → 200 (805ms, 108495B)
[2026-07-16T17:56:00.686Z] GET https://web-static.archive.org/_static/css/banner-styles.css?v=1utQkbB3 → 200 (218ms, 3580B)
[2026-07-16T17:56:00.686Z] GET https://web-static.archive.org/_static/css/iconochive.css?v=3PDvdIFv → 200 (337ms, 1707B)
[2026-07-16T17:56:00.686Z] GET https://web.archive.org/web/20250803184903cs_/https://wecruit.hotjob.cn/pb/css/vendor.css?0653cb1a6cba5283e10d → pending (?ms, ?B)
[2026-07-16T17:56:00.686Z] GET https://web.archive.org/web/20250803184903cs_/https://wecruit.hotjob.cn/pb/css/social.css?0653cb1a6cba5283e10d → pending (?ms, ?B)
[2026-07-16T17:56:00.686Z] GET https://web-static.archive.org/_static/images/toolbar/wayback-toolbar-logo-100.png → 200 (799ms, 3720B)
[2026-07-16T17:56:00.686Z] GET https://web-static.archive.org/_static/images/loading.gif → 200 (866ms, 1239B)
[2026-07-16T17:56:00.686Z] GET https://web.archive.org/web/20250803184903js_/https://wecruit.hotjob.cn/pb/js/vendor.js?0653cb1a6cba5283e10d → pending (?ms, ?B)
[2026-07-16T17:56:00.686Z] GET https://web.archive.org/web/20250803184903js_/https://wecruit.hotjob.cn/pb/js/social.js?0653cb1a6cba5283e10d → pending (?ms, ?B)
[2026-07-16T17:56:01.664Z] GET https://archive.org/includes/donate.php?as_page=1&platform=wb&referer=https%3A//web.archive.org/web/20250803184903/https%3A//wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html → pending (?ms, ?B)
[2026-07-16T17:56:01.673Z] GET https://archive.org/includes/donate.php?as_page=1&platform=wb&referer=https%3A//web.archive.org/web/20250803184903/https%3A//wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html → 200 (364ms, 1696B)
[2026-07-16T17:56:01.805Z] GET https://web.archive.org/__wb/sparkline?output=json&url=https%3A%2F%2Fwecruit.hotjob.cn%2FSU64819a4f2f9d2433ba8b043a%2Fpb%2Fsocial.html&collection=web&nav=20250803184903 → pending (?ms, ?B)
[2026-07-16T17:56:01.805Z] HEAD https://web.archive.org/web/20250803184903/http://web.archive.org/screenshot/https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html → 404 (542ms, 499B)
[2026-07-16T17:56:01.805Z] GET https://wayback-api.archive.org/services/context/notices?url=https%3A%2F%2Fwecruit.hotjob.cn%2FSU64819a4f2f9d2433ba8b043a%2Fpb%2Fsocial.html&timestamp=20250803184903 → 200 (724ms, 463B)
[2026-07-16T17:56:01.805Z] GET https://web-static.archive.org/_static/images/web-screenshot.svg → 200 (71ms, 1079B)
[2026-07-16T17:56:01.805Z] GET https://web-static.archive.org/_static/fonts/Iconochive-Regular.woff → pending (?ms, ?B)
[2026-07-16T17:56:02.880Z] POST https://athena.archive.org/0.gif?service=wb&server_name=wwwb-app253.us.archive.org&server_ms=932&kind=pageview&timediff=0&locale=en-US&referrer=-&loadtime=2209&nav_to_done_ms=3802&iaprop_fontSize=25.6px&iaprop_devicePixelRatio=1&version=2&count=13 → 200 (232ms, 242B)
[2026-07-16T17:56:06.217Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html → 200 (122ms, 2051B)
[2026-07-16T17:56:06.358Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (1ms, -246B)
[2026-07-16T17:56:06.358Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (1ms, -245B)
[2026-07-16T17:56:06.358Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (131ms, -276B)
[2026-07-16T17:56:06.358Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (25ms, -275B)
[2026-07-16T17:56:06.876Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224566872&suiteKey=64819a4f2f9d2433ba8b043a → 200 (122ms, 339B)
[2026-07-16T17:56:07.140Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (2ms, -942B)
[2026-07-16T17:56:07.141Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → 200 (47ms, 199B)
[2026-07-16T17:56:07.141Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (1ms, -246B)
[2026-07-16T17:56:07.141Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224567082 → 200 (341ms, 36488B)
[2026-07-16T17:56:07.141Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224567084 → 200 (166ms, 322B)
[2026-07-16T17:56:07.141Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224567102 → 200 (155ms, 313B)
[2026-07-16T17:56:07.141Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224567119 → 200 (282ms, 2664B)
[2026-07-16T17:56:07.141Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224567120 → 200 (307ms, 1027B)
[2026-07-16T17:56:16.203Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html → 200 (121ms, 2051B)
[2026-07-16T17:56:16.338Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (?ms, -246B)
[2026-07-16T17:56:16.341Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (2ms, -245B)
[2026-07-16T17:56:16.346Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (?ms, -276B)
[2026-07-16T17:56:16.346Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (?ms, -275B)
[2026-07-16T17:56:16.509Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224576504&suiteKey=64819a4f2f9d2433ba8b043a → pending (?ms, ?B)
[2026-07-16T17:56:16.680Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (?ms, -942B)
[2026-07-16T17:56:16.680Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → 304 (19ms, 89B)
[2026-07-16T17:56:16.681Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (?ms, -246B)
[2026-07-16T17:56:16.698Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224576649 → 200 (330ms, 36506B)
[2026-07-16T17:56:16.698Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224576650 → 200 (161ms, 322B)
[2026-07-16T17:56:16.698Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224576660 → 200 (149ms, 313B)
[2026-07-16T17:56:16.699Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224576672 → 200 (184ms, 2664B)
[2026-07-16T17:56:16.699Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224576673 → 200 (287ms, 1027B)
[2026-07-16T17:56:21.412Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html → 200 (121ms, 2050B)
[2026-07-16T17:56:21.544Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (?ms, -246B)
[2026-07-16T17:56:21.545Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (?ms, -245B)
[2026-07-16T17:56:21.545Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (?ms, -276B)
[2026-07-16T17:56:21.546Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (?ms, -275B)
[2026-07-16T17:56:21.600Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224581598&suiteKey=64819a4f2f9d2433ba8b043a → 200 (189ms, 338B)
[2026-07-16T17:56:21.790Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (?ms, -942B)
[2026-07-16T17:56:21.790Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → 304 (15ms, 89B)
[2026-07-16T17:56:21.790Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (?ms, -246B)
[2026-07-16T17:56:21.804Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224581767 → 200 (311ms, 36523B)
[2026-07-16T17:56:21.804Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224581767 → 200 (164ms, 321B)
[2026-07-16T17:56:21.804Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224581775 → 200 (156ms, 312B)
[2026-07-16T17:56:21.804Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224581788 → 200 (194ms, 2663B)
[2026-07-16T17:56:21.804Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224581788 → 200 (175ms, 1026B)
[2026-07-16T17:56:26.841Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html → 200 (121ms, 2051B)
[2026-07-16T17:56:26.974Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (1ms, -246B)
[2026-07-16T17:56:26.976Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (?ms, -245B)
[2026-07-16T17:56:26.976Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (?ms, -276B)
[2026-07-16T17:56:26.976Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (?ms, -275B)
[2026-07-16T17:56:27.039Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224587037&suiteKey=64819a4f2f9d2433ba8b043a → 200 (119ms, 339B)
